depth_m;temp_C;DO_mgL
14.9287;8.4089;4.3339
14.9287;8.4107;4.3386
14.9377;8.4095;4.3405
14.9107;8.4095;4.3117
14.9197;8.4065;4.1904
14.9197;8.4036;4.0986
14.9197;8.4012;4.1167
14.9197;8.4024;4.1583
14.9107;8.4001;4.243
14.9107;8.4006;4.1826
14.9377;8.3971;4.1343
14.9556;8.3953;4.0857
14.9825;8.3947;3.9701
15.0005;8.39;4.069
14.9825;8.3906;4.2713
14.9736;8.3889;4.358
14.9736;8.3889;4.3027
14.9736;8.39;4.218
14.9646;8.3894;4.1753
14.9466;8.3912;4.1986
14.9556;8.3918;4.2403
14.9556;8.3912;4.233
14.9646;8.393;4.1785
14.9736;8.3906;4.1205
14.9646;8.3918;4.0948
14.9825;8.3942;4.1054
14.9736;8.3947;4.1131
14.9825;8.3942;4.111
14.9646;8.3947;4.0766
14.9736;8.3924;4.06
14.9736;8.3924;4.0537
14.9736;8.3936;4.0319
14.9915;8.3918;3.9858
14.9825;8.39;3.9667
14.9736;8.3906;4.0108
14.9736;8.3912;4.0977
14.9736;8.3918;4.1498
14.9466;8.3906;4.1138
14.9646;8.3918;4.0184
14.9646;8.39;3.9537
14.9556;8.3912;3.955
14.9736;8.3894;3.9948
14.9736;8.39;4.0091
14.9825;8.3894;3.9891
14.9825;8.3883;3.917
15.0005;8.3883;3.8469
15.0005;8.3871;3.8432
14.9915;8.3883;3.9146
14.9736;8.3889;3.9941
14.9556;8.3889;4.0046
14.9556;8.3859;3.939
14.9736;8.3871;3.8761
14.9736;8.3853;3.8868
14.9646;8.3859;3.9954
14.9556;8.3847;3.9815
14.9736;8.3847;3.8413
15.0094;8.3836;3.7667
15.0005;8.3847;3.7673
14.9915;8.3818;3.7525
14.9915;8.3812;3.7357
15.0094;8.3818;3.8507
14.9736;8.3824;4.1809
14.9556;8.3841;4.3256
14.9736;8.3841;3.9476
15.0005;8.3847;3.5369
15.0453;8.38;3.4367
15.0364;8.3812;3.7083
15.0005;8.3818;4.2525
14.9646;8.3847;4.3511
14.9915;8.3853;3.9583
15.0274;8.383;3.6402
15.0364;8.3824;3.5918
15.0274;8.3806;3.6463
15.0094;8.3806;3.9027
15.0543;8.3806;4.0156
15.0722;8.3824;3.8285
15.0543;8.3812;3.6645
15.0364;8.3788;3.6812
15.0543;8.3806;3.8893
15.0453;8.38;4.0177
15.0364;8.38;3.8989
15.0364;8.3806;3.701
15.0543;8.3818;3.6241
15.0364;8.38;3.7625
15.0184;8.3812;3.9089
15.0274;8.3824;3.8927
15.0094;8.3818;3.749
15.0453;8.3812;3.5856
15.0812;8.3806;3.4889
15.0902;8.3794;3.5412
15.0902;8.3806;3.7666
15.0543;8.3806;3.8943
15.0364;8.3818;3.7669
15.0543;8.38;3.6148
15.0812;8.3794;3.5139
15.0812;8.3794;3.5104
15.0722;8.3812;3.6414
15.0543;8.3806;3.7094
15.0543;8.38;3.7095
15.0453;8.3812;3.7434
15.0453;8.3836;3.7565
15.0543;8.3824;3.6925
15.0722;8.3812;3.6473
15.0722;8.3806;3.6719
15.0453;8.3818;3.7718
15.0274;8.3841;4.0286
15.0005;8.3847;4.1628
14.9736;8.3859;4.0193
14.9915;8.3871;3.8032
14.9915;8.3865;3.6837
14.9915;8.3871;3.5714
14.9825;8.3889;3.5878
14.9825;8.3883;3.6145
14.9915;8.39;3.5947
14.9915;8.3894;3.506
15.0184;8.39;3.4394
15.0094;8.3894;3.4422
15.0184;8.3889;3.5103
15.0364;8.3877;3.4722
15.0722;8.3883;3.3592
15.0633;8.3894;3.3472
15.0453;8.3883;3.4297
15.0274;8.3877;3.5766
15.0453;8.3894;3.5835
15.0453;8.39;3.4825
15.0633;8.3889;3.2992
15.0812;8.3853;3.1929
15.0722;8.3889;3.3234
15.0543;8.3883;3.5447
15.0453;8.3889;3.5843
15.0364;8.39;3.5007
15.0274;8.3883;3.4465
15.0453;8.3877;3.4623
15.0364;8.3871;3.5364
15.0274;8.3877;3.672
15.0094;8.3918;3.6404
15.0184;8.39;3.3959
15.0364;8.3871;3.285
15.0184;8.3877;3.4637
14.9915;8.3889;3.6565
14.9915;8.3918;3.5812
15.0184;8.3883;3.3981
15.0453;8.39;3.3237
15.0274;8.39;3.3857
15.0184;8.3906;3.4765
15.0274;8.3924;3.4588
15.0184;8.3936;3.3844
15.0274;8.3977;3.3556
15.0274;8.3965;3.3733
15.0274;8.3965;3.3908
15.0453;8.3971;3.3659
15.0364;8.3959;3.32
15.0184;8.3959;3.3011
15.0364;8.3953;3.3061
15.0274;8.3947;3.3103
15.0364;8.393;3.2873
15.0453;8.3912;3.2633
15.0453;8.39;3.2742
15.0453;8.3883;3.2905
15.0543;8.3894;3.2431
15.0453;8.39;3.2069
15.0453;8.3883;3.2656
15.0453;8.3865;3.3832
15.0364;8.3883;3.3967
15.0364;8.3865;3.3022
15.0274;8.3889;3.2466
15.0274;8.3894;3.255
15.0184;8.3883;3.2877
15.0094;8.3871;3.2766
15.0364;8.3883;3.2421
15.0543;8.3877;3.2131
15.0453;8.3865;3.2286
15.0274;8.3871;3.3046
15.0184;8.3877;3.3407
15.0274;8.3865;3.3047
15.0453;8.3871;3.2548
15.0453;8.3883;3.1927
15.0633;8.3877;3.1584
15.0633;8.3865;3.2296
15.0633;8.3865;3.2987
15.0543;8.3871;3.3688
15.0364;8.3883;3.4683
15.0184;8.3894;3.3784
15.0274;8.3883;3.2242
15.0453;8.3883;3.1415
15.0453;8.3883;3.1341
15.0274;8.3889;3.1327
15.0364;8.3894;3.1263
15.0453;8.3912;3.0971
15.0543;8.3889;3.0573
15.0453;8.3883;3.1127
15.0453;8.39;3.1876
15.0453;8.3894;3.1516
15.0453;8.39;3.1017
15.0453;8.3906;3.0284
15.0453;8.3877;3.0097
15.0453;8.3859;3.0884
15.0453;8.3877;3.2155
15.0543;8.3859;3.2525
15.0633;8.3877;3.1773
15.0543;8.3883;3.1289
15.0364;8.3877;3.2288
15.0364;8.3871;3.3372
15.0184;8.3889;3.3069
14.9915;8.39;3.2826
15.0005;8.39;3.182
15.0094;8.3912;3.1164
15.0005;8.3912;3.2328
15.0094;8.393;3.2351
14.9915;8.393;3.1597
14.9736;8.3942;3.1088
14.9736;8.393;3.1226
14.9825;8.3953;3.19
14.9825;8.3983;3.3037
14.9825;8.3995;3.2675
14.9736;8.4001;3.0985
14.9825;8.4018;3.057
14.9646;8.4036;3.0909
14.9825;8.4036;3.0177
14.9736;8.4018;2.9165
14.9825;8.4006;2.9341
14.9825;8.4024;3.0283
15.0094;8.4018;3.0655
15.0094;8.4018;3.0087
14.9915;8.3995;2.9458
14.9915;8.3995;2.9878
14.9825;8.4018;3.1289
14.9736;8.4018;3.1457
14.9825;8.403;3.0345
14.9825;8.4018;3.0027
15.0005;8.4036;3.0036
15.0005;8.4012;3.0241
14.9736;8.4036;3.1354
14.9646;8.4065;3.2379
14.9646;8.4083;3.1719
14.9646;8.4083;2.9987
14.9825;8.4077;2.9669
14.9646;8.4107;3.1093
14.9646;8.4124;3.1638
14.9377;8.4166;3.0668
14.9377;8.416;2.9313
14.9466;8.4136;2.8533
14.9377;8.4118;2.866
14.9556;8.413;2.9816
14.9287;8.4154;3.0476
14.9287;8.4189;2.9731
14.9646;8.4136;2.9265
14.9377;8.4166;2.9509
14.9377;8.4171;3.0041
14.9377;8.4189;2.9962
14.9377;8.4177;2.9445
14.9466;8.4166;2.8874
14.9556;8.416;2.8609
14.9466;8.4166;2.8951
14.9556;8.416;2.9187
14.9646;8.4142;2.8834
14.9466;8.4101;2.8062
14.9736;8.4083;2.7457
14.9736;8.4048;2.7779
14.9736;8.4054;2.8896
14.9556;8.4048;2.9888
14.9466;8.4065;2.9922
14.9377;8.4048;2.9265
14.9556;8.4054;2.8462
14.9556;8.4065;2.8163
14.9466;8.4059;2.8328
14.9466;8.4054;2.8623
14.9736;8.4065;2.8671
14.9646;8.4036;2.7895
14.9825;8.4012;2.7192
15.0094;8.4012;2.7276
15.0094;8.4001;2.8497
14.9646;8.4001;2.9545
14.9556;8.4006;2.9429
14.9736;8.4006;2.8188
14.9736;8.4024;2.7069
15.0094;8.3995;2.7186
15.0005;8.3995;2.8445
15.0005;8.4006;2.9401
14.9825;8.4018;2.9074
14.9825;8.4012;2.8717
14.9915;8.4012;2.8542
15.0005;8.3989;2.8434
15.0274;8.3983;2.8424
15.0094;8.3977;2.8782
15.0005;8.3983;2.9609
15.0005;8.3965;2.9922
14.9915;8.3965;2.9355
15.0005;8.3971;2.86
14.9915;8.3983;2.8375
14.9915;8.3995;2.8441
14.9915;8.4024;2.8176
14.9825;8.4042;2.7926
14.9825;8.4077;2.7913
14.9825;8.4124;2.8169
14.9556;8.4171;2.8387
14.9556;8.4225;2.8366
14.9466;8.4248;2.8249
14.9736;8.4307;2.8378
14.9736;8.4354;2.8108
14.9736;8.439;2.7836
14.9556;8.4395;2.8235
14.9646;8.4407;2.9278
14.9646;8.4419;2.9543
14.9556;8.4425;2.8846
14.9646;8.4413;2.8199
14.9825;8.4431;2.8411
14.9466;8.4437;2.9867
14.9646;8.4472;3.1038
14.9556;8.4466;2.9921
14.9556;8.4454;2.855
14.9736;8.4413;2.8458
14.9915;8.4443;2.9139
15.0005;8.446;3.0597
14.9915;8.446;3.0604
14.9825;8.4413;2.9078
15.0005;8.4319;2.7802
15.0094;8.4301;2.8868
14.9825;8.4307;3.1152
14.9825;8.4307;3.208
14.9736;8.4378;3.0649
14.9915;8.4431;2.9126
15.0094;8.4466;2.8675
15.0094;8.4496;2.9583
14.9736;8.4537;3.104
14.9825;8.4566;3.011
15.0005;8.4543;2.8435
15.0184;8.449;2.8565
15.0094;8.4472;3.053
15.0005;8.4496;3.2555
14.9915;8.4507;3.1144
15.0005;8.4555;2.8837
15.0005;8.4578;2.8975
14.9646;8.4619;3.1107
14.9556;8.4637;3.2803
14.9646;8.4684;3.1519
14.9736;8.4684;2.8268
15.0005;8.4502;2.6586
14.9915;8.446;2.7114
14.9736;8.4525;2.9354
14.9466;8.4637;3.0693
14.9646;8.4714;2.8427
14.9915;8.4614;2.6505
14.9915;8.4513;2.6582
14.9825;8.4537;2.7634
14.9736;8.4578;2.9045
14.9825;8.4608;2.8921
14.9825;8.4637;2.7452
14.9825;8.4614;2.6106
14.9915;8.4549;2.5904
14.9915;8.4655;2.7098
14.9736;8.4761;2.835
14.9736;8.4808;2.7696
14.9736;8.4731;2.6225
15.0274;8.4454;2.5206
15.0453;8.4354;2.6312
15.0364;8.4401;2.7335
15.0184;8.4401;2.6669
15.0274;8.4295;2.5699
15.0364;8.4225;2.612
15.0364;8.4319;2.8177
15.0184;8.4454;3.0332
15.0094;8.4549;2.8561
15.0274;8.4395;2.5416
15.0543;8.423;2.4705
15.0364;8.4225;2.6912
14.9915;8.4307;3.1033
14.9825;8.4331;3.1714
15.0184;8.4337;2.7931
15.0274;8.4248;2.5695
15.0453;8.4207;2.6167
15.0274;8.4225;2.7371
15.0364;8.4236;2.7398
15.0543;8.4189;2.6168
15.0633;8.416;2.5749
15.0633;8.4213;2.726
15.0364;8.4278;2.9045
15.0364;8.4366;2.8044
15.0453;8.4348;2.5829
15.0543;8.4248;2.4276
15.0633;8.4183;2.4494
15.0722;8.423;2.6351
15.0543;8.4283;2.9395
14.9377;8.4619;5.2992
14.8749;8.4749;6.061
14.9466;8.482;3.4779
15.0274;8.4661;2.4763
15.0364;8.4625;2.4965
15.0453;8.4596;2.623
15.0364;8.4537;2.6426
15.0274;8.449;2.6254
15.0364;8.4425;2.6532
15.0453;8.4419;2.7429
15.0274;8.4425;2.7988
15.0453;8.4419;2.7439
15.0543;8.4419;2.7323
15.0543;8.4448;2.771
15.0633;8.4484;2.7263
15.0722;8.4454;2.6663
15.0722;8.4443;2.6548
15.0722;8.4472;2.6928
15.0722;8.4431;2.7417
15.0633;8.4413;2.7156
15.0722;8.439;2.6446
15.0722;8.4319;2.602
15.0722;8.4272;2.6159
15.0722;8.4254;2.6507
15.0812;8.423;2.6467
15.0812;8.4189;2.5986
15.0633;8.413;2.5569
15.0633;8.413;2.5541
15.0543;8.4166;2.5774
15.0902;8.4183;2.5888
15.0722;8.4189;2.5762
15.0722;8.4225;2.5399
15.0812;8.4236;2.5188
15.0812;8.4225;2.5244
15.0902;8.4242;2.5454
15.0722;8.4254;2.5491
15.0722;8.426;2.5263
15.0722;8.4248;2.5022
15.0902;8.4266;2.4965
15.0812;8.4248;2.5075
15.0812;8.4254;2.5211
15.0722;8.4248;2.5166
15.0812;8.423;2.4922
15.0812;8.4207;2.4755
15.0722;8.4177;2.4746
15.0812;8.4195;2.4815
15.0992;8.4183;2.4816
15.0722;8.4177;2.4634
15.0812;8.4148;2.4391
15.0992;8.4148;2.4261
15.1081;8.4142;2.4142
15.1081;8.413;2.4133
15.0902;8.413;2.421
15.0902;8.413;2.4287
15.0992;8.4136;2.4227
15.1261;8.4142;2.4097
15.1081;8.4166;2.4004
15.0902;8.4177;2.3941
15.0902;8.4177;2.392
15.0902;8.4195;2.3908
15.0992;8.4236;2.3857
15.0812;8.4266;2.3697
15.0992;8.4278;2.3567
15.1171;8.4289;2.3496
15.1081;8.4331;2.3494
15.1261;8.4331;2.3473
15.1261;8.4366;2.3387
15.1261;8.436;2.3254
15.1171;8.439;2.3154
15.144;8.4384;2.3095
15.1261;8.439;2.3112
15.144;8.4395;2.3074
15.1351;8.4384;2.2973
15.1171;8.4384;2.2896
15.1081;8.4384;2.2878
15.1081;8.4366;2.2865
15.1081;8.4354;2.2782
15.1171;8.4378;2.2742
15.0902;8.446;2.2702
15.0992;8.4496;2.2644
15.1081;8.446;2.2674
15.0992;8.4401;2.2709
15.0992;8.4313;2.2602
15.0812;8.4272;2.258
15.0992;8.4272;2.2629
15.0992;8.4254;2.2682
15.1261;8.4301;2.2704
15.1351;8.4301;2.2557
15.1261;8.4278;2.2408
15.1261;8.4289;2.2386
15.1171;8.4283;2.2495
15.1171;8.4266;2.2541
15.1081;8.4283;2.2453
15.1171;8.4278;2.2324
15.1081;8.4307;2.229
15.1171;8.4319;2.2318
15.0902;8.4337;2.232
15.0902;8.4366;2.2333
15.0992;8.4366;2.2298
15.1081;8.4366;2.2214
15.1081;8.4348;2.211
15.1081;8.4342;2.2096
15.0812;8.4337;2.2215
15.0902;8.4313;2.2357
15.1081;8.4331;2.2296
15.1081;8.4319;2.215
15.1171;8.4319;2.2024
15.1261;8.4307;2.2063
15.1171;8.4325;2.2128
15.1261;8.4354;2.2102
15.1171;8.4378;2.2038
15.0992;8.4378;2.1915
15.1081;8.4342;2.1844
15.0902;8.4313;2.1905
15.1081;8.4519;2.1947
15.0992;8.4213;2.1865
15.1081;8.4083;2.1742
15.1261;8.4048;2.188
15.1081;8.4107;2.2235
15.1081;8.4018;2.2162
15.1171;8.3977;2.1954
15.1081;8.4095;2.1734
15.1351;8.4183;2.1695
15.1261;8.4248;2.1912
15.1171;8.4354;2.2144
15.0992;8.4466;2.2138
15.1171;8.4531;2.1673
15.1261;8.4572;2.1342
15.153;8.4566;2.1349
15.1261;8.4572;2.1674
15.1351;8.4578;2.1985
15.144;8.4549;2.1791
15.1171;8.4443;2.1341
15.144;8.4384;2.1155
15.1351;8.4366;2.1422
15.1171;8.4348;2.1686
15.1351;8.4372;2.1688
15.1261;8.4366;2.1366
15.144;8.4325;2.1148
15.1171;8.4295;2.1149
15.1261;8.4307;2.1334
15.1081;8.4301;2.1534
15.1351;8.4307;2.1394
15.1261;8.426;2.1148
15.1351;8.4207;2.0954
15.153;8.4177;2.1134
15.144;8.416;2.1342
15.1261;8.4148;2.1178
15.144;8.4124;2.0871
15.1171;8.4107;2.1047
15.1171;8.4107;2.1341
15.1171;8.4136;2.1455
15.1081;8.4142;2.1325
15.1081;8.4142;2.115
15.1171;8.4142;2.0912
15.1351;8.4136;2.0786
15.1171;8.413;2.0877
15.1351;8.4142;2.1115
15.1261;8.416;2.1191
15.1351;8.4148;2.1048
15.144;8.413;2.0842
15.1261;8.4107;2.0773
15.1261;8.4124;2.0885
15.1261;8.4154;2.1086
15.144;8.4177;2.1106
15.144;8.4177;2.0928
15.153;8.4166;2.0756
15.144;8.4148;2.0663
15.162;8.4107;2.0665
15.1351;8.4101;2.0721
15.153;8.4083;2.0743
15.153;8.4107;2.0731
15.144;8.4118;2.0689
15.144;8.413;2.0629
15.1351;8.4118;2.0615
15.1351;8.4124;2.0639
15.144;8.4118;2.065
15.144;8.4136;2.0621
15.1351;8.4124;2.0769
15.1351;8.4118;2.0755
15.144;8.4107;2.0535
15.144;8.4113;2.0412
15.1351;8.4136;2.0576
15.1351;8.4136;2.0726
15.1351;8.416;2.0694
15.153;8.4177;2.0626
15.1709;8.4171;2.0563
15.153;8.4154;2.062
15.153;8.416;2.0778
15.162;8.4148;2.0712
15.144;8.4142;2.1875
15.1081;8.4166;2.3584
15.0992;8.4171;2.2757
15.1261;8.4166;2.103
15.1261;8.4171;2.0188
15.1171;8.4177;2.1036
15.0992;8.4225;2.2431
15.1081;8.426;2.2268
15.0902;8.4278;2.156
15.0902;8.4301;2.0736
15.0812;8.4325;2.1312
15.0453;8.4354;2.2501
15.0543;8.4425;2.2396
15.0543;8.4419;2.0975
15.0812;8.4407;1.9967
15.0633;8.4395;2.0311
15.0722;8.4413;2.0775
15.0543;8.4419;2.0471
15.0722;8.4366;1.9381
15.0812;8.4272;1.8958
15.0902;8.4266;1.9893
15.0812;8.4278;2.1381
15.0812;8.4272;2.1651
15.0812;8.4236;2.0487
15.0992;8.4225;1.9541
15.1261;8.4219;1.9832
15.0992;8.4242;2.0507
15.0992;8.4236;2.0304
15.0992;8.4242;1.9789
15.0992;8.4225;1.9773
15.1171;8.4254;2.0121
15.1081;8.4283;2.032
15.1081;8.4278;2.0218
15.1171;8.4266;2.003
15.0992;8.4278;2.0271
15.0812;8.4266;2.0338
15.0992;8.4272;1.962
15.0902;8.4272;1.9543
15.0812;8.4266;2.0405
15.0812;8.4266;2.0321
15.1081;8.4313;1.9663
15.1171;8.4331;1.9564
15.0902;8.436;1.9668
15.0992;8.4378;1.9499
15.0992;8.4378;1.9373
15.0992;8.4372;1.9174
15.0992;8.4366;1.9156
15.0812;8.4372;1.9258
15.0992;8.4384;1.9282
15.0722;8.4401;1.9221
15.0633;8.4419;1.9123
15.0992;8.4384;1.9135
15.1261;8.436;1.9118
15.1171;8.4337;1.9238
15.1171;8.4337;1.9109
15.1171;8.4313;1.8711
15.1351;8.4295;1.8358
15.144;8.4278;1.8506
15.1351;8.4266;1.8933
15.1261;8.4254;1.9291
15.1351;8.4266;1.9326
15.1709;8.4248;1.9011
15.144;8.4254;1.8762
15.1351;8.4272;1.886
15.1351;8.4301;1.9142
15.1261;8.4307;1.9247
15.1171;8.4301;1.9054
15.1081;8.4325;1.8787
15.1081;8.4331;1.8745
15.1261;8.4354;1.8901
15.0992;8.4313;1.8998
15.0992;8.4266;1.8982
15.1081;8.4248;1.8791
15.1261;8.4219;1.8722
15.1171;8.4189;1.872
15.1171;8.4207;1.8894
15.1081;8.4177;1.8941
15.1081;8.4171;1.8847
15.1351;8.4142;1.8669
15.1351;8.4124;1.8639
15.1261;8.4118;1.8737
15.1081;8.413;1.8803
15.1171;8.4148;1.8715
15.1351;8.4107;1.8583
15.162;8.4118;1.8495
15.1351;8.4113;1.8572
15.1351;8.4136;1.8719
15.1351;8.4148;1.8669
15.144;8.4136;1.8526
15.1351;8.413;1.8498
15.153;8.4124;1.8617
15.1351;8.4113;1.8622
15.1351;8.4124;1.8477
15.1261;8.4107;1.8436
15.1261;8.4113;1.8481
15.1261;8.4095;1.85
15.1351;8.4113;1.8481
15.144;8.4136;1.8407
15.153;8.4142;1.8333
15.153;8.4171;1.8332
15.153;8.4183;1.8352
15.162;8.4242;1.8353
15.162;8.4307;1.8336
15.162;8.4348;1.8327
15.162;8.4413;1.83
15.162;8.4478;1.8308
15.162;8.4672;1.8317
15.162;8.4849;1.8207
15.162;8.4649;1.8111
15.1889;8.4708;1.8091
15.1889;8.4684;1.8169
15.162;8.4714;1.8273
15.144;8.4672;1.832
15.162;8.4614;1.7987
15.1709;8.4537;1.7755
15.1799;8.4466;1.7737
15.1799;8.4337;1.7946
15.162;8.426;1.8258
15.1709;8.4177;1.837
15.1709;8.4289;1.8071
15.1799;8.4171;1.7659
15.1709;8.4077;1.7694
15.162;8.4001;1.8192
15.153;8.4001;1.8322
15.153;8.4107;1.804
15.1799;8.4171;1.8044
15.1351;8.423;1.8571
15.144;8.4295;1.8929
15.144;8.4354;1.8211
15.153;8.436;1.749
15.153;8.4395;1.7453
15.162;8.4431;1.8194
15.153;8.446;1.8518
15.1709;8.4478;1.7912
15.1709;8.4484;1.7474
15.153;8.4466;1.7856
15.153;8.449;1.8374
15.153;8.4496;1.9067
15.1351;8.449;1.9508
15.144;8.4507;1.8548
15.1351;8.4472;1.7538
15.153;8.4484;1.7758
15.1261;8.4478;1.85
15.1081;8.4502;1.8219
15.1171;8.449;1.7792
15.1171;8.4502;1.8258
15.0992;8.4525;1.8568
15.0992;8.4537;1.8147
15.1171;8.4537;1.7241
15.144;8.4525;1.6769
15.1171;8.4537;1.7416
15.1261;8.4549;1.7639
15.1171;8.4578;1.8209
15.1261;8.4602;1.8407
15.1261;8.4596;1.79
15.1261;8.459;1.7291
15.1261;8.4619;1.7153
15.0992;8.4619;1.751
15.0992;8.4631;1.7786
15.1081;8.4637;1.7776
15.1171;8.4643;1.7534
15.1081;8.4643;1.7352
15.1081;8.4667;1.7309
15.0992;8.4661;1.7537
15.0902;8.4655;1.7673
15.0902;8.4672;1.7218
15.1081;8.4661;1.6431
15.1171;8.4643;1.6841
15.1081;8.4649;1.8251
15.1081;8.4678;1.9104
15.0902;8.4684;1.8407
15.0992;8.4684;1.714
15.1261;8.4672;1.6367
15.144;8.4655;1.6256
15.1261;8.4655;1.7876
15.0902;8.4678;1.8337
15.0992;8.4678;1.7193
15.0992;8.4672;1.6399
15.1351;8.4655;1.6239
15.1351;8.4649;1.6715
15.1351;8.4655;1.7211
15.1171;8.4655;1.74
15.1171;8.4661;1.718
15.1261;8.4649;1.7002
15.1171;8.4649;1.7051
15.0992;8.4667;1.6997
15.0992;8.4637;1.7097
15.1261;8.4643;1.6306
15.162;8.4602;1.5523
15.1709;8.4578;1.6396
15.1351;8.4584;1.7428
15.1261;8.4596;1.7326
15.1351;8.4614;1.6818
15.1351;8.4578;1.6637
15.144;8.4572;1.6998
15.144;8.4578;1.7684
15.1351;8.4596;1.8068
15.1171;8.4608;1.7882
15.1351;8.4614;1.7105
15.1351;8.4596;1.6419
15.144;8.4572;1.6123
15.144;8.4543;1.6169
15.162;8.4543;1.6989
15.153;8.4531;1.7381
15.153;8.4531;1.7469
15.144;8.4531;1.7248
15.1261;8.4519;1.6794
15.1351;8.4502;1.6154
15.144;8.4478;1.5944
15.144;8.4472;1.6379
15.144;8.4472;1.6585
15.162;8.4466;1.6425
15.162;8.4454;1.6383
15.1709;8.446;1.6411
15.153;8.446;1.639
15.144;8.449;1.6735
15.153;8.4507;1.7183
15.144;8.4537;1.6964
15.144;8.4555;1.6596
15.144;8.4578;1.6998
15.1261;8.4614;1.7154
15.1351;8.4619;1.6821
15.1171;8.4655;1.6645
15.1081;8.4684;1.6888
15.1081;8.4696;1.7115
15.1081;8.4708;1.6299
15.144;8.472;1.6012
15.1261;8.4743;1.6655
15.1261;8.4773;1.6608
15.1261;8.4796;1.5999
15.0992;8.4802;1.6009
15.1081;8.4832;1.633
15.1171;8.4838;1.6662
15.1171;8.4849;1.698
15.1081;8.4885;1.6975
15.1171;8.4908;1.6439
15.1261;8.492;1.5875
15.1351;8.4896;1.5684
15.1351;8.4926;1.5745
15.153;8.4938;1.6039
15.1351;8.4896;1.611
15.1351;8.4885;1.6069
15.1351;8.4861;1.594
15.1351;8.4843;1.5958
15.1261;8.4802;1.6037
15.1351;8.4755;1.6021
15.1171;8.4784;1.6055
15.1171;8.4773;1.6052
15.144;8.4737;1.6011
15.144;8.469;1.5908
15.153;8.4696;1.5786
15.1351;8.4672;1.579
15.153;8.4649;1.5808
15.144;8.4649;1.5857
15.1351;8.4672;1.5846
15.144;8.4661;1.5923
15.1351;8.4678;1.6028
15.1081;8.4672;1.6066
15.1261;8.4667;1.6109
15.1171;8.4667;1.6095
15.1171;8.4649;1.5997
15.1351;8.4596;1.5992
15.1351;8.4584;1.5888
15.1351;8.4602;1.5793
15.144;8.4543;1.5749
15.1261;8.449;1.579
15.1261;8.4466;1.5798
15.1351;8.4478;1.5769
15.1261;8.4478;1.5825
15.1351;8.4496;1.5881
15.162;8.4537;1.5837
15.144;8.4572;1.5801
15.144;8.4578;1.5787
15.1351;8.4596;1.5866
15.1261;8.4572;1.5874
15.1261;8.4566;1.5797
15.1351;8.4572;1.5731
15.1351;8.4578;1.5759
15.1351;8.4572;1.5797
15.1351;8.4596;1.5628
15.144;8.4572;1.4947
15.153;8.4584;1.4526
15.153;8.4584;1.5247
15.144;8.4549;1.6288
15.153;8.4537;1.5732
15.1709;8.4584;1.4932
15.162;8.4578;1.5339
15.144;8.4566;1.7338
15.0992;8.4537;1.8004
15.1081;8.4537;1.6341
15.144;8.449;1.4932
15.144;8.4419;1.4735
15.1351;8.4413;1.5625
15.1171;8.4395;1.6522
15.1171;8.4378;1.6249
15.1171;8.4407;1.5684
15.1171;8.4425;1.5512
15.1261;8.4437;1.568
15.1171;8.4478;1.5825
15.1261;8.4472;1.5538
15.1351;8.4496;1.5342
15.153;8.4502;1.5264
15.153;8.4502;1.5285
15.153;8.4525;1.5235
15.162;8.4513;1.5271
15.153;8.4507;1.5415
15.153;8.4484;1.5454
15.162;8.449;1.5331
15.162;8.4502;1.5135
15.162;8.4525;1.5253
15.1709;8.4549;1.541
15.153;8.4566;1.5409
15.162;8.4566;1.5297
15.1709;8.4566;1.5146
15.153;8.4572;1.5038
15.162;8.4549;1.5224
15.144;8.4543;1.5357
15.144;8.4572;1.5293
15.153;8.4572;1.5216
15.153;8.4572;1.5083
15.1709;8.4578;1.4988
15.1709;8.459;1.5006
15.1889;8.459;1.5195
15.162;8.459;1.5401
15.162;8.4596;1.5383
15.153;8.4608;1.5131
15.162;8.4596;1.4932
15.1799;8.4596;1.4995
15.1799;8.4614;1.5106
15.1709;8.4602;1.5156
15.1709;8.4596;1.5082
15.1709;8.4608;1.4917
15.1799;8.4619;1.4931
15.1979;8.4619;1.4966
15.2158;8.4602;1.5019
15.1889;8.4614;1.5064
15.1799;8.4614;1.5047
15.1709;8.4619;1.5032
15.1799;8.4637;1.507
15.1799;8.4602;1.503
15.1799;8.4619;1.4773
15.1889;8.4596;1.4316
15.2068;8.4608;1.4483
15.1889;8.4619;1.5316
15.1709;8.4602;1.6136
15.1709;8.4608;1.5687
15.162;8.4608;1.4784
15.1709;8.4602;1.4669
15.1709;8.4608;1.4595
15.1709;8.4608;1.4539
15.1709;8.4625;1.4598
15.1709;8.4631;1.4889
15.1889;8.4655;1.4818
15.1709;8.4655;1.4804
15.1799;8.4655;1.5227
15.1979;8.4649;1.5234
15.1799;8.4655;1.486
15.1889;8.4643;1.4678
15.1799;8.4649;1.4688
15.1799;8.4655;1.4779
15.1709;8.4655;1.4825
15.162;8.4661;1.4835
15.153;8.4643;1.4801
15.162;8.4619;1.4763
15.144;8.4619;1.4623
15.162;8.4625;1.4595
15.162;8.4649;1.4643
15.162;8.4672;1.4684
15.1709;8.4702;1.4743
15.1709;8.4749;1.4751
15.162;8.4784;1.4603
15.162;8.4808;1.4525
15.162;8.4826;1.4591
15.162;8.4826;1.4707
15.1709;8.482;1.4759
15.1709;8.4796;1.4953
15.1709;8.4708;1.4672
15.162;8.456;1.4394
15.162;8.4507;1.4406
15.162;8.4537;1.4566
