depth_m;temp_C;DO_mgL
2.2183;23.1794;9.6466
2.2542;23.1788;9.6485
2.2273;23.1777;9.6485
2.2363;23.1765;9.6466
2.2452;23.1765;9.6466
2.2632;23.1765;9.6472
2.2632;23.1788;9.6465
2.2812;23.1765;9.6459
2.2722;23.1741;9.6463
2.2722;23.1759;9.6416
2.2901;23.1759;9.6388
2.2991;23.1759;9.6353
2.3081;23.1753;9.6331
2.3081;23.173;9.6315
2.335;23.173;9.6304
2.3261;23.1747;9.6286
2.335;23.1718;9.6273
2.335;23.173;9.6281
2.3261;23.1735;9.6288
2.3261;23.1735;9.6283
2.3261;23.1741;9.6274
2.3261;23.1735;9.6283
2.344;23.173;9.631
2.344;23.173;9.6335
2.344;23.1735;9.6352
2.344;23.1741;9.6374
2.371;23.1741;9.6376
2.4159;23.1718;9.6388
2.4248;23.173;9.6414
2.4338;23.1706;9.6447
2.4338;23.1706;9.6457
2.4338;23.1718;9.6447
2.4518;23.173;9.6499
2.4877;23.1706;9.6539
2.5326;23.1724;9.6553
2.5326;23.1706;9.6574
2.5595;23.1706;9.6585
2.5865;23.1706;9.661
2.6224;23.1682;9.6648
2.6493;23.1653;9.6694
2.6763;23.1653;9.6717
2.6853;23.1653;9.6742
2.7032;23.1641;9.6773
2.7212;23.1629;9.6813
2.7481;23.1635;9.6848
2.7751;23.1618;9.6879
2.811;23.1618;9.6884
2.811;23.16;9.6921
2.82;23.1564;9.6948
2.8559;23.157;9.697
2.8918;23.1535;9.6997
2.9008;23.1541;9.7006
2.9098;23.1553;9.7029
2.9277;23.1541;9.7008
2.9277;23.1547;9.6971
2.9547;23.1535;9.6951
2.9816;23.1523;9.6943
3.0085;23.1488;9.6939
2.9906;23.1494;9.693
3.0175;23.1476;9.6956
3.0355;23.1464;9.6959
3.0445;23.1423;9.6961
3.0534;23.1417;9.698
3.0624;23.1429;9.6968
3.0624;23.1417;9.6962
3.0624;23.1411;9.6966
3.0624;23.1388;9.6978
3.0534;23.1364;9.698
3.0624;23.1329;9.6989
3.0624;23.1323;9.6992
3.0894;23.1311;9.6989
3.1163;23.1264;9.6985
3.1522;23.1193;9.6998
3.1792;23.114;9.7006
3.2061;23.1128;9.7003
3.2151;23.1122;9.6994
3.233;23.0993;9.702
3.233;23.0946;9.7044
3.269;23.0951;9.7048
3.2779;23.0845;9.7065
3.2779;23.0739;9.7095
3.3049;23.0692;9.7091
3.3318;23.0616;9.7115
3.3587;23.0557;9.7114
3.4216;23.0492;9.7128
3.4575;23.0403;9.7173
3.4934;23.038;9.72
3.5294;23.0227;9.7262
3.5473;22.9973;9.7309
3.5653;22.9867;9.7326
3.6102;22.9319;9.7428
3.6281;22.883;9.7506
3.6371;22.867;9.7531
3.673;22.8447;9.7578
3.673;22.8252;9.7629
3.7;22.8181;9.765
3.7;22.8146;9.7654
3.7449;22.8128;9.7642
3.7538;22.8075;9.7667
3.7718;22.8034;9.7691
3.7898;22.8028;9.7697
3.8077;22.7928;9.7757
3.8347;22.7804;9.7824
3.8616;22.7792;9.7875
3.8885;22.7727;9.7936
3.9244;22.7621;9.8005
3.9244;22.7551;9.8049
3.9244;22.7509;9.8105
3.9604;22.7474;9.8145
3.9604;22.7433;9.8176
3.9604;22.735;9.8233
3.9873;22.7321;9.8267
3.9963;22.725;9.8298
4.0142;22.7168;9.8322
4.0502;22.6867;9.8399
4.0591;22.6714;9.8441
4.0861;22.5995;9.8549
4.104;22.5376;9.8627
4.1489;22.494;9.8684
4.1669;22.4492;9.8748
4.1759;22.4103;9.8814
4.1848;22.4026;9.8826
4.2028;22.3908;9.8841
4.2118;22.379;9.891
4.2118;22.3755;9.8995
4.2028;22.3537;9.9106
4.1938;22.3519;9.9237
4.1938;22.3478;9.9377
4.2118;22.3319;9.9529
4.2297;22.3;9.9744
4.2477;22.2564;9.9994
4.2656;22.2063;10.0203
4.2656;22.1869;10.0342
4.2926;22.1574;10.0472
4.3105;22.115;10.0617
4.3105;22.1114;10.071
4.3465;22.0719;10.0845
4.3644;22.0277;10.0988
4.3734;22.0142;10.1122
4.3914;21.9829;10.1316
4.4003;21.9723;10.1489
4.4183;21.9452;10.1704
4.4542;21.9234;10.1904
4.4273;21.9087;10.2067
4.4722;21.8603;10.2228
4.4901;21.8456;10.2393
4.4811;21.8291;10.2589
4.4991;21.8061;10.2794
4.5081;21.7943;10.2991
4.526;21.8061;10.3169
4.535;21.8114;10.3373
4.553;21.7896;10.3583
4.5889;21.7495;10.3774
4.6068;21.7313;10.3939
4.6338;21.6706;10.4167
4.6428;21.6393;10.4378
4.6428;21.6157;10.4605
4.6787;21.5715;10.4811
4.7056;21.5491;10.4983
4.7325;21.5261;10.5215
4.7146;21.5226;10.5472
4.7236;21.5102;10.5753
4.7415;21.4884;10.6023
4.7595;21.4696;10.6318
4.7864;21.4442;10.6658
4.7954;21.4483;10.6985
4.7864;21.469;10.7311
4.7685;21.4654;10.7659
4.7685;21.4601;10.796
4.7774;21.4507;10.8286
4.7864;21.4448;10.8647
4.7954;21.4548;10.8985
4.7954;21.4542;10.9332
4.7954;21.4277;10.9714
4.8223;21.3652;11.0117
4.8493;21.2792;11.0505
4.8762;21.2603;11.0731
4.8942;21.2373;11.0979
4.9121;21.179;11.129
4.9301;21.1024;11.1622
4.948;21.0705;11.1873
4.957;21.044;11.2099
4.975;21.0163;11.2309
4.9929;20.9692;11.2466
5.0019;20.9479;11.2545
5.0199;20.9143;11.2719
5.0288;20.8642;11.2942
5.0558;20.8265;11.3178
5.0737;20.7947;11.3428
5.1096;20.7646;11.3672
5.1007;20.7281;11.3933
5.1096;20.7275;11.4208
5.1096;20.7128;11.4565
5.1096;20.6851;11.4941
5.1366;20.6562;11.5326
5.1635;20.6432;11.5672
5.1366;20.6279;11.6072
5.1456;20.5931;11.6535
5.1635;20.5813;11.6936
5.1725;20.556;11.7459
5.1904;20.4988;11.8125
5.1994;20.454;11.8827
5.2264;20.4699;11.9422
5.2533;20.4322;12.0026
5.2713;20.3621;12.0584
5.2892;20.2996;12.1136
5.2713;20.2843;12.1651
5.2713;20.2784;12.2181
5.2802;20.2442;12.2745
5.3072;20.1917;12.3282
5.3161;20.1575;12.3791
5.3251;20.1198;12.4328
5.361;20.0986;12.4766
5.379;20.0756;12.5116
5.379;20.0627;12.5463
5.388;20.0685;12.5833
5.4239;20.0114;12.6357
5.4329;19.9778;12.6806
5.4149;19.9542;12.7271
5.4329;19.844;12.7861
5.4688;19.7078;12.8421
5.4688;19.656;12.8872
5.5047;19.5228;12.9564
5.5226;19.3324;13.0309
5.5226;19.3224;13.0679
5.5586;19.178;13.138
5.5945;18.9711;13.2189
5.6124;18.908;13.2675
5.6483;18.7459;13.3323
5.7022;18.6109;13.3844
5.7022;18.605;13.4198
5.7381;18.516;13.4778
5.7651;18.4412;13.5254
5.7561;18.4111;13.5729
5.783;18.3257;13.64
5.8369;18.216;13.6983
5.8728;18.1536;13.7458
5.8907;18.1323;13.7964
5.8997;18.0587;13.86
5.9356;17.9703;13.9116
5.9536;17.9714;13.9486
5.9715;17.9113;14.0033
6.0075;17.8412;14.0497
6.0164;17.8111;14.0917
6.0254;17.7551;14.1435
6.0523;17.6555;14.1927
6.0703;17.6089;14.2186
6.0972;17.5671;14.2512
6.1421;17.4887;14.2787
6.1511;17.4622;14.2946
6.1601;17.3915;14.3248
6.196;17.2901;14.3525
6.2139;17.283;14.371
6.2229;17.2706;14.383
6.2678;17.1486;14.3906
6.2947;17.0614;14.3897
6.2947;17.0573;14.4002
6.3037;17.0325;14.423
6.3486;16.9258;14.4489
6.3755;16.8321;14.4541
6.3845;16.8144;14.4578
6.3935;16.7891;14.4684
6.4115;16.7773;14.4725
6.4384;16.7242;14.4491
6.4474;16.6901;14.4241
6.4474;16.6901;14.406
6.4294;16.67;14.3816
6.4833;16.6459;14.3513
6.5192;16.5539;14.3454
6.5371;16.4997;14.3314
6.5371;16.4861;14.3282
6.5641;16.4567;14.3176
6.5551;16.4207;14.3109
6.5731;16.3653;14.3131
6.5731;16.3223;14.3088
6.582;16.2356;14.311
6.591;16.1543;14.2993
6.6179;16.0924;14.2769
6.6359;16.0965;14.2332
6.6539;16.0954;14.1835
6.6718;16.0724;14.1477
6.6987;16.0464;14.127
6.7077;16.0547;14.1006
6.7167;16.0435;14.0686
6.7346;16.0093;14.0402
6.7526;16.0069;14.0229
6.7885;15.9816;14.0186
6.7885;15.9751;14.0061
6.7795;15.9781;13.9881
6.7795;15.9563;13.9736
6.7795;15.9168;13.9544
6.7706;15.8843;13.9274
6.7885;15.869;13.8938
6.8065;15.8012;13.8774
6.8244;15.7069;13.8674
6.7975;15.6509;13.8389
6.8154;15.6097;13.8038
6.8514;15.5537;13.7692
6.8873;15.4841;13.7256
6.8873;15.4694;13.6831
6.9052;15.4205;13.6539
6.9411;15.361;13.6277
6.9501;15.3315;13.6002
6.9591;15.2896;13.5717
6.9681;15.2708;13.5416
6.9681;15.2472;13.52
6.9591;15.2342;13.4845
6.986;15.2313;13.4502
7.004;15.2289;13.4275
7.004;15.2177;13.416
7.0219;15.1912;13.3964
7.0399;15.1806;13.3671
7.0489;15.1712;13.347
7.0578;15.1411;13.3265
7.0758;15.0674;13.3089
7.0937;14.9849;13.2983
7.1027;14.9814;13.2713
7.0937;14.9277;13.2538
7.1207;14.9006;13.2284
7.1117;14.9;13.2002
7.1117;14.8941;13.1728
7.1207;14.8741;13.1411
7.1386;14.8417;13.1276
7.1386;14.8093;13.1178
7.1117;14.7957;13.0969
7.1207;14.7898;13.0556
7.1297;14.7792;12.9947
7.1207;14.7674;12.9483
7.1207;14.7574;12.9266
7.1297;14.7497;12.9172
7.1566;14.7368;12.909
7.1656;14.7049;12.8889
7.1835;14.6937;12.8623
7.2015;14.6519;12.8372
7.2015;14.6207;12.804
7.2104;14.6154;12.7742
7.2284;14.593;12.7415
7.2374;14.5735;12.7083
7.2464;14.5635;12.6843
7.2374;14.5417;12.6532
7.2643;14.491;12.6236
7.2823;14.4816;12.5939
7.2643;14.4645;12.5434
7.2284;14.455;12.4582
7.2464;14.4597;12.3962
7.2643;14.4444;12.3705
7.2733;14.4444;12.358
7.2553;14.4515;12.3469
7.2733;14.4368;12.3097
7.3092;14.3819;12.2737
7.3361;14.3177;12.2518
7.3451;14.2871;12.2267
7.3361;14.2871;12.2004
7.3182;14.2711;12.137
7.3092;14.2682;12.0642
7.3182;14.2682;12.014
7.3271;14.2829;11.9786
7.3271;14.2918;11.95
7.3182;14.2965;11.9108
7.3002;14.29;11.8629
7.3182;14.2835;11.8156
7.3182;14.277;11.7686
7.3361;14.2753;11.724
7.372;14.2564;11.6811
7.372;14.2552;11.6419
7.399;14.2358;11.6101
7.4169;14.1874;11.5794
7.4259;14.1745;11.5395
7.4349;14.1662;11.5041
7.4259;14.1533;11.4739
7.4349;14.1373;11.4481
7.4349;14.1191;11.4245
7.4618;14.092;11.4005
7.4708;14.0625;11.3701
7.4618;14.0454;11.3399
7.4977;14.0271;11.3143
7.5157;13.9794;11.2929
7.5246;13.9611;11.2604
7.5336;13.9434;11.2337
7.5605;13.8975;11.2031
7.5875;13.8921;11.167
7.5875;13.8485;11.1422
7.6234;13.7637;11.1093
7.6144;13.7483;11.0715
7.6234;13.6935;11.0468
7.6683;13.6764;11.0116
7.6772;13.6552;10.986
7.7132;13.5597;10.9626
7.7491;13.5055;10.9229
7.7491;13.5079;10.8825
7.776;13.4354;10.8392
7.8029;13.3823;10.7967
7.8209;13.3269;10.7775
7.8388;13.2886;10.7576
7.8478;13.2715;10.7304
7.8747;13.1955;10.7031
7.8747;13.1902;10.6539
7.8658;13.1719;10.6071
7.9196;13.0752;10.548
7.9286;13.0658;10.4735
7.9466;13.0446;10.4234
7.9735;12.9927;10.3716
7.9555;12.9921;10.3062
8.0273;12.9296;10.2516
8.0184;12.9019;10.1898
8.0363;12.8966;10.1354
8.0543;12.8666;10.0851
8.0632;12.8613;10.0281
8.0902;12.8247;9.975
8.1081;12.7723;9.8982
8.1171;12.7552;9.8082
8.1351;12.7328;9.7403
8.144;12.7181;9.6776
8.1799;12.6568;9.6253
8.2069;12.6008;9.5555
8.2248;12.576;9.4864
8.2428;12.5342;9.4342
8.2428;12.523;9.3726
8.2428;12.5147;9.3088
8.2428;12.4905;9.2524
8.2697;12.4734;9.1922
8.2697;12.464;9.1225
8.2877;12.451;9.0509
8.2877;12.4475;8.9913
8.2966;12.4127;8.9435
8.3056;12.4051;8.8806
8.3415;12.3815;8.8167
8.3864;12.319;8.7537
8.4133;12.2913;8.6926
8.4223;12.256;8.6461
8.4044;12.2336;8.6018
8.3954;12.2094;8.5523
8.4403;12.151;8.4879
8.4762;12.1027;8.4223
8.4941;12.095;8.3688
8.4851;12.0868;8.3203
8.4941;12.0791;8.2738
8.4941;12.0709;8.2249
8.4941;12.0673;8.1705
8.4851;12.0632;8.1192
8.4851;12.0626;8.0591
8.4762;12.0567;7.9853
8.4941;12.0485;7.9041
8.4762;12.0367;7.8318
8.4941;12.0261;7.7693
8.4762;12.019;7.7107
8.4762;12.0172;7.6479
8.4851;12.0072;7.5794
8.4851;12.0037;7.5092
8.4762;11.9978;7.4516
8.4672;11.9966;7.397
8.4941;11.9948;7.3335
8.4941;11.9884;7.2644
8.4941;11.9866;7.1989
8.4941;11.9872;7.1399
8.4851;11.9978;7.0853
8.4762;12.0296;7.029
8.4582;12.0432;6.967
8.4672;12.029;6.9042
8.4762;12.0314;6.8497
8.4941;12.052;6.8028
8.5031;12.055;6.7627
8.5121;12.0532;6.7222
8.5121;12.0673;6.6785
8.5031;12.0874;6.6346
8.5121;12.0827;6.5926
8.521;12.0673;6.5473
8.521;12.029;6.5009
8.548;11.9719;6.4555
8.5659;11.9524;6.4116
8.5839;11.9135;6.3747
8.5929;11.8882;6.3377
8.6198;11.8469;6.3039
8.6557;11.7897;6.2684
8.6736;11.7485;6.2267
8.6826;11.7261;6.1897
8.7006;11.6996;6.1575
8.7006;11.6595;6.1268
8.7275;11.6235;6.0951
8.7544;11.5988;6.0638
8.7634;11.5787;6.0275
8.7814;11.5699;5.9875
8.8083;11.541;5.9553
8.8173;11.5162;5.9216
8.8352;11.4608;5.8883
8.8442;11.4414;5.8544
8.8442;11.406;5.8288
8.8532;11.3677;5.7918
8.8711;11.3253;5.7543
8.8891;11.3088;5.7175
8.925;11.2522;5.687
8.934;11.2563;5.6501
8.9519;11.2074;5.6214
8.9609;11.2074;5.5843
8.9968;11.1933;5.5526
9.0147;11.1838;5.5161
9.0417;11.1208;5.4841
9.0417;11.0889;5.4453
9.0596;11.0842;5.4058
9.0686;11.0819;5.365
9.0686;11.0559;5.3313
9.0776;11.053;5.2988
9.0776;11.0341;5.2668
9.0865;11.0164;5.2334
9.1225;10.9999;5.2005
9.1225;10.964;5.1655
9.1404;10.9716;5.127
9.1314;10.9481;5.0948
9.1494;10.9168;5.0642
9.1584;10.8938;5.0325
9.1763;10.8991;4.9975
9.1673;10.9003;4.9644
9.1673;10.8891;4.9333
9.1853;10.8455;4.9035
9.1763;10.8378;4.8717
9.1853;10.816;4.8434
9.2122;10.7771;4.8189
9.2302;10.7595;4.7914
9.2302;10.7312;4.7634
9.2302;10.7129;4.7346
9.275;10.7005;4.7047
9.275;10.6746;4.6657
9.284;10.6598;4.6321
9.302;10.628;4.6063
9.3109;10.6109;4.5842
9.3379;10.5921;4.5925
9.3558;10.575;4.585
9.3558;10.5626;4.5707
9.3738;10.5549;4.5519
9.4007;10.5384;4.5343
9.4097;10.5343;4.5084
9.4276;10.5125;4.4827
9.4546;10.493;4.4557
9.4635;10.4836;4.424
9.4725;10.4736;4.3937
9.4994;10.4659;4.3648
9.4905;10.4659;4.3318
9.4994;10.4612;4.3052
9.4905;10.453;4.2803
9.5264;10.4412;4.2548
9.5443;10.4317;4.2243
9.5353;10.4217;4.1966
9.5623;10.4217;4.1719
9.5623;10.4058;4.1477
9.5892;10.3917;4.1233
9.5982;10.3846;4.0999
9.5982;10.3787;4.0744
9.6071;10.3757;4.0436
9.6161;10.3687;4.0112
9.6341;10.3522;3.9876
9.6431;10.3416;3.9669
9.67;10.3139;3.9487
9.6879;10.2968;3.9282
9.7059;10.2844;3.9042
9.7238;10.2649;3.8821
9.7597;10.242;3.8628
9.7956;10.2201;3.8439
9.7956;10.2113;3.8212
9.8226;10.216;3.7997
9.8495;10.2036;3.7796
9.8674;10.1865;3.762
9.8764;10.1759;3.7448
9.8854;10.1636;3.728
9.8854;10.1541;3.7111
9.9033;10.1359;3.6915
9.9123;10.1211;3.6739
9.9303;10.1029;3.656
9.9213;10.097;3.639
9.9123;10.0834;3.625
9.9392;10.0728;3.6087
9.9662;10.0663;3.5931
9.9751;10.0651;3.5763
10.0021;10.0586;3.555
10.0021;10.0575;3.5345
10.038;10.0569;3.5164
10.0469;10.0445;3.5006
10.0739;10.0292;3.4843
10.0739;10.025;3.4658
10.0649;10.0245;3.4496
10.0918;10.0062;3.4299
10.1008;10.0015;3.4117
10.1367;9.9985;3.3961
10.1098;9.9997;3.3815
10.1277;9.9915;3.3663
10.1367;9.9761;3.3519
10.1636;9.952;3.337
10.1726;9.9372;3.3226
10.1906;9.9225;3.3068
10.1995;9.9148;3.2895
10.2085;9.9019;3.275
10.2265;9.8966;3.2619
10.2265;9.8948;3.2498
10.2175;9.8889;3.2371
10.2265;9.8836;3.2206
10.2085;9.8842;3.2036
10.2175;9.8801;3.1894
10.2354;9.8753;3.1772
10.2354;9.8724;3.1652
10.2624;9.8671;3.1518
10.2713;9.8671;3.1372
10.2893;9.8541;3.1229
10.2893;9.8506;3.108
10.2983;9.8382;3.0957
10.2983;9.8335;3.0835
10.3342;9.8188;3.071
10.3431;9.8123;3.0582
10.3521;9.8028;3.044
10.3701;9.7928;3.0298
10.388;9.7881;3.0146
10.388;9.7834;3.0017
