depth_m;temp_C;DO_mgL
3.8704;10.5314;13.4215
3.8883;10.4989;13.4364
3.9063;10.46;13.4513
3.9332;10.4176;13.4653
3.9422;10.3911;13.467
3.9512;10.384;13.4565
3.9422;10.3769;13.4597
3.9602;10.364;13.4675
3.9871;10.3427;13.4775
3.9781;10.3298;13.481
3.9781;10.3186;13.4842
3.9961;10.3121;13.4936
4.014;10.2956;13.5022
4.032;10.2649;13.5119
4.0769;10.2408;13.5179
4.0949;10.2196;13.5313
4.0949;10.1972;13.5428
4.1308;10.1429;13.5591
4.1577;10.0863;13.5714
4.1936;10.0545;13.5796
4.1757;10.0351;13.5818
4.2116;10.0121;13.6002
4.2206;9.9779;13.6207
4.2385;9.9537;13.6308
4.2655;9.9337;13.6437
4.2295;9.9219;13.6478
4.2475;9.903;13.663
4.2744;9.883;13.6736
4.2744;9.8547;13.6939
4.2744;9.8423;13.7013
4.2924;9.8335;13.714
4.3193;9.8205;13.7287
4.3283;9.8052;13.7401
4.3552;9.7928;13.7492
4.3822;9.7816;13.7593
4.4001;9.7734;13.765
4.4001;9.7598;13.7644
4.4091;9.7421;13.7708
4.436;9.725;13.772
4.454;9.7156;13.7696
4.472;9.705;13.7703
4.4989;9.6879;13.7746
4.5169;9.6608;13.7804
4.5348;9.6319;13.7918
4.5528;9.6125;13.8037
4.5707;9.5806;13.811
4.5977;9.5653;13.8123
4.6246;9.5506;13.827
4.6246;9.5376;13.8344
4.6336;9.5264;13.8346
4.6785;9.5105;13.831
4.6874;9.5017;13.825
4.7144;9.4946;13.8209
4.7323;9.4781;13.8222
4.7413;9.4628;13.8265
4.7772;9.4374;13.8253
4.7772;9.4209;13.8181
4.7952;9.4091;13.8203
4.8042;9.402;13.8168
4.8311;9.3867;13.8163
4.858;9.369;13.8109
4.867;9.3413;13.8131
4.8939;9.3278;13.8063
4.9119;9.3083;13.8103
4.9299;9.2924;13.8056
4.9478;9.2765;13.8029
4.9388;9.2618;13.7978
4.9388;9.2517;13.786
4.9658;9.2382;13.7867
4.9747;9.2223;13.7882
4.9927;9.2046;13.783
4.9837;9.1969;13.7652
5.0107;9.1904;13.7532
5.0196;9.1857;13.7531
5.0286;9.1828;13.742
5.0466;9.1769;13.7305
5.0555;9.1686;13.7184
5.0735;9.1574;13.7011
5.0645;9.1527;13.681
5.0645;9.1474;13.6724
5.0825;9.1398;13.6697
5.1094;9.1209;13.6697
5.1274;9.095;13.6571
5.1364;9.0838;13.6373
5.1364;9.0773;13.6174
5.1633;9.0696;13.6126
5.1723;9.0602;13.6043
5.1812;9.0525;13.5934
5.1992;9.0354;13.581
5.2082;9.0266;13.5656
5.2172;9.0148;13.5601
5.2261;9.0077;13.5513
5.262;8.9989;13.5442
5.289;8.983;13.5272
5.262;8.9753;13.5059
5.262;8.9641;13.4849
5.28;8.9565;13.4756
5.3069;8.9394;13.4701
5.3428;8.9323;13.4544
5.3518;8.9305;13.4356
5.3698;8.9246;13.4202
5.3788;8.914;13.4142
5.3877;8.9046;13.3965
5.3967;8.8969;13.3726
5.4326;8.8952;13.3507
5.4147;8.8863;13.3317
5.4416;8.8728;13.3166
5.4596;8.8586;13.3014
5.4865;8.8474;13.2842
5.4775;8.8433;13.2623
5.5044;8.8274;13.2427
5.5134;8.8197;13.2274
5.5224;8.8162;13.2126
5.5583;8.8044;13.2028
5.5763;8.8014;13.1846
5.5763;8.7967;13.1625
5.5942;8.7861;13.1471
5.6032;8.7832;13.1304
5.6301;8.7714;13.1223
5.6481;8.7566;13.1078
5.6571;8.7454;13.086
5.6481;8.7407;13.0572
5.666;8.7331;13.0398
5.693;8.723;13.0318
5.7199;8.7142;13.012
5.702;8.7119;12.9831
5.7289;8.6989;12.9621
5.7828;8.6753;12.9489
5.7738;8.6735;12.9272
5.7828;8.67;12.9046
5.7917;8.6606;12.8877
5.8366;8.6429;12.8719
5.8366;8.6346;12.8501
5.8456;8.6211;12.8344
5.8995;8.594;12.8153
5.9084;8.5904;12.7923
5.9354;8.5698;12.7753
5.9623;8.558;12.7503
5.9803;8.5498;12.7273
6.0072;8.5368;12.7086
6.0072;8.5274;12.686
6.0072;8.5238;12.6609
6.0252;8.5109;12.6456
6.0521;8.4896;12.6283
6.0611;8.4891;12.6022
6.079;8.4802;12.5815
6.0521;8.4643;12.5664
6.079;8.4454;12.549
6.07;8.439;12.5216
6.097;8.4378;12.4932
6.097;8.4283;12.4715
6.1239;8.4213;12.4463
6.1419;8.4154;12.4159
6.1598;8.4071;12.3896
6.1508;8.4054;12.3653
6.1329;8.4001;12.3409
6.1688;8.39;12.3155
6.1688;8.383;12.2945
6.2047;8.3812;12.2743
6.1957;8.3753;12.2511
6.1957;8.3676;12.2278
6.1688;8.3712;12.1868
6.1688;8.3724;12.1405
6.1778;8.3724;12.1127
6.2137;8.3641;12.0931
6.2137;8.3623;12.0687
6.2137;8.3623;12.0448
6.2227;8.36;12.0206
6.2586;8.347;12.0012
6.2586;8.3405;11.9767
6.2855;8.3287;11.9514
6.3124;8.3264;11.9268
6.3214;8.3217;11.9053
6.2945;8.3199;11.884
6.3124;8.3193;11.8638
6.3394;8.3128;11.8457
6.3573;8.2951;11.8283
6.3932;8.2775;11.8063
6.4022;8.271;11.786
6.4381;8.2615;11.7693
6.465;8.2574;11.7508
6.483;8.2462;11.7266
6.501;8.2391;11.7015
6.5189;8.2333;11.6761
6.5369;8.2191;11.6509
6.5638;8.2067;11.6311
6.5818;8.2008;11.612
6.6087;8.1902;11.5914
6.6356;8.1784;11.5679
6.6356;8.1725;11.5481
6.6536;8.1643;11.5349
6.6805;8.1572;11.5235
6.6715;8.1513;11.5054
6.7074;8.1431;11.4826
6.6985;8.1372;11.4652
6.7074;8.1348;11.4535
6.7344;8.1395;11.4335
6.7523;8.1136;11.4213
6.7703;8.0912;11.4067
6.8062;8.0735;11.3837
6.7882;8.0641;11.3612
6.8331;8.0623;11.3324
6.8331;8.0588;11.3062
6.869;8.0488;11.2856
6.878;8.0387;11.2654
6.9139;8.0334;11.2452
6.9139;8.0281;11.2279
6.9319;8.0275;11.2079
6.9408;8.0252;11.187
6.9588;8.0193;11.1653
6.9947;8.0158;11.1453
6.9947;8.0128;11.1306
7.0037;8.0081;11.1159
7.0037;8.004;11.0951
7.0306;8.0034;11.0719
7.0486;7.9951;11.0504
7.0575;7.9904;11.0287
7.0575;7.9928;11.0082
7.0575;7.9875;10.9898
7.0665;7.9739;10.9732
7.1114;7.9604;10.9577
7.1293;7.948;10.9426
7.1742;7.9303;10.9232
7.1832;7.9114;10.9066
7.2012;7.8855;10.8869
7.2371;7.8631;10.8609
7.264;7.8519;10.8373
7.2909;7.849;10.8156
7.2999;7.8507;10.7963
7.3179;7.8431;10.7746
7.3358;7.8189;10.7543
7.3358;7.8095;10.7329
7.3538;7.8018;10.7093
7.3627;7.8006;10.6844
7.4076;7.8;10.6635
7.4076;7.8;10.6418
7.4346;7.7971;10.6237
7.4615;7.7912;10.8704
7.4705;7.7871;10.6623
7.4884;7.7759;10.5727
7.5153;7.77;10.5336
7.5423;7.7576;10.5012
7.5602;7.7523;10.4702
7.6051;7.7435;10.4421
7.632;7.737;10.4121
7.632;7.7281;10.3751
7.65;7.724;10.3381
7.668;7.7234;10.3083
7.6949;7.7211;10.2807
7.7039;7.7211;10.25
7.7128;7.7181;10.2191
7.7218;7.7199;10.1844
7.7398;7.7216;10.1519
7.7667;7.714;10.1196
7.8026;7.7069;10.0832
7.8295;7.7034;10.0487
7.8565;7.6922;10.0173
7.8654;7.6892;9.9873
7.8565;7.6904;9.9595
7.8834;7.6892;9.9331
7.9013;7.6792;9.9073
7.9193;7.668;9.8801
7.9372;7.6615;9.8535
7.9372;7.6486;9.8284
7.9552;7.6374;9.7986
7.9731;7.6273;9.7717
7.9911;7.6214;9.7445
8.0001;7.6044;9.715
8.0091;7.5961;9.6845
8.0091;7.5961;9.6569
8.0539;7.5914;9.6341
8.0539;7.5873;9.6082
8.0719;7.5861;9.5821
8.0898;7.5802;9.5566
8.1078;7.5731;9.5336
8.1257;7.569;9.5077
8.1437;7.5678;9.4808
8.1617;7.566;9.4558
8.1617;7.5619;9.4282
8.2065;7.5548;9.4015
8.1886;7.5519;9.3739
8.2065;7.5472;9.3478
8.2424;7.5419;9.3197
8.2604;7.536;9.2927
8.2963;7.5313;9.268
8.3322;7.5254;9.2436
8.3412;7.5218;9.2175
8.3771;7.5177;9.1902
8.413;7.5136;9.1625
8.4309;7.5142;9.1326
8.4489;7.5112;9.1078
8.4668;7.5089;9.0858
8.4938;7.5065;9.063
8.5117;7.5053;9.0342
8.5386;7.5036;9.007
8.5746;7.5024;8.9822
8.6015;7.4953;8.9601
8.6194;7.4888;8.9393
8.6374;7.4847;8.9166
8.6553;7.4776;8.8927
8.6912;7.467;8.8717
8.7092;7.4605;8.8516
8.7361;7.4511;8.8321
8.763;7.4482;8.8019
8.772;7.444;8.7784
8.79;7.4417;8.7552
8.8079;7.4411;8.7338
8.8528;7.4322;8.7131
8.8618;7.4258;8.6908
8.8887;7.4199;8.6712
8.9156;7.4122;8.6499
8.9336;7.4057;8.6279
8.9426;7.3951;8.6043
8.9605;7.3851;8.5816
9.0054;7.3668;8.561
9.0144;7.3598;8.5388
9.0503;7.3438;8.5184
9.0682;7.3374;8.4971
9.0952;7.3309;8.4747
9.1131;7.315;8.4518
9.1131;7.3114;8.4241
9.14;7.3114;8.3949
9.14;7.3102;8.3652
9.158;7.3144;8.3338
9.14;7.3138;8.3033
9.167;7.3043;8.2707
9.1759;7.2914;8.2326
9.1939;7.2873;8.1942
9.2118;7.2914;8.157
9.2298;7.2896;8.1231
9.2567;7.2796;8.0887
9.3106;7.2542;8.0534
9.3734;7.2348;8.0129
9.3824;7.2242;7.9735
9.3913;7.2177;7.9358
9.4272;7.213;7.897
9.4631;7.2089;7.8578
9.499;7.2047;7.8171
9.535;7.203;7.7755
9.526;7.2041;7.7341
9.5529;7.2018;7.6909
9.5798;7.2;7.6436
9.5798;7.2006;7.5976
9.5888;7.2036;7.5527
9.5978;7.1977;7.5068
9.6516;7.1983;7.4562
9.6786;7.1965;7.4052
9.7234;7.1941;7.3518
9.7593;7.1941;7.2991
9.7683;7.1935;7.249
9.7952;7.1935;7.1988
9.8042;7.1924;7.1478
9.8222;7.1894;7.0977
9.8491;7.1906;7.0506
9.8491;7.19;7.0048
9.8491;7.1924;6.9582
9.8311;7.1912;6.9114
9.867;7.1888;6.8631
9.867;7.1906;6.8119
9.8581;7.1935;6.7626
9.8491;7.1947;6.7137
9.8581;7.1918;6.6636
9.9209;7.1912;6.6124
9.9388;7.1947;6.5613
9.9209;7.1953;6.5113
9.9568;7.1918;6.4621
9.9837;7.1865;6.4124
10.0017;7.1865;6.3658
10.0106;7.1835;6.3225
10.0017;7.1818;6.2795
10.0376;7.1794;6.2365
10.1004;7.17;6.1935
10.1363;7.1623;6.1527
10.1183;7.1576;6.113
10.1453;7.1552;6.0739
10.1722;7.1493;6.0365
10.1991;7.1482;5.9995
10.235;7.1423;5.962
10.235;7.1428;5.9243
10.2619;7.1446;5.8883
10.2978;7.1358;5.8523
10.3068;7.1334;5.8165
10.3337;7.1275;5.7815
10.3337;7.1317;5.7451
10.3517;7.1275;5.7088
10.3876;7.1246;5.6731
10.4145;7.124;5.6395
10.4235;7.1205;5.6082
10.4504;7.1175;5.5775
10.4863;7.1157;5.5473
10.5132;7.1116;5.5182
10.5043;7.1128;5.4877
10.5222;7.114;5.4575
10.5491;7.1104;5.4294
10.5402;7.1116;5.401
10.585;7.101;5.3731
10.594;7.0986;5.3455
10.6209;7.0939;5.3183
10.6479;7.0951;5.2906
10.6658;7.0927;5.2652
10.7107;7.0898;5.241
10.7376;7.0898;5.216
10.7915;7.0927;5.1914
10.8184;7.0922;5.1672
10.8363;7.0939;5.1445
10.8363;7.0927;5.1226
10.8632;7.0927;5.0987
10.8632;7.0939;5.075
10.8902;7.0939;5.0522
10.9261;7.0898;5.0292
10.944;7.0857;5.0062
10.9799;7.0827;4.9837
10.9979;7.0845;4.9603
11.0068;7.0833;4.9387
11.0427;7.0845;4.9172
11.0607;7.0833;4.896
11.0697;7.0786;4.8759
11.1056;7.0804;4.8551
11.1145;7.0792;4.8346
11.1145;7.0774;4.8152
11.1684;7.0751;4.7963
11.1774;7.0745;4.7765
11.2133;7.0733;4.7581
11.2133;7.068;4.7396
11.2402;7.0674;4.7212
11.2581;7.0633;4.7039
11.2761;7.0615;4.6856
11.294;7.0633;4.6691
11.3209;7.0592;4.6522
11.3389;7.0556;4.6356
11.3568;7.0544;4.6198
11.3748;7.0515;4.6049
11.4017;7.048;4.5897
11.4017;7.0503;4.5742
11.4197;7.0491;4.5599
11.4286;7.0491;4.5443
11.4645;7.0468;4.5301
11.4735;7.0456;4.5161
11.4915;7.0444;4.5028
11.5094;7.0438;4.4891
11.5363;7.0427;4.4758
11.5543;7.0403;4.4619
11.5812;7.0415;4.4487
11.6171;7.0379;4.4372
11.6261;7.0379;4.4256
11.635;7.0391;4.4146
11.6799;7.0356;4.4044
11.6889;7.0332;4.3942
11.7068;7.0356;4.3841
11.6889;7.0332;4.3753
11.7068;7.0332;4.3652
11.7158;7.032;4.357
11.7517;7.0309;4.3487
11.7697;7.0297;4.3409
11.8235;7.0267;4.3332
11.8414;7.0256;4.3254
11.8594;7.0238;4.3183
11.9043;7.0214;4.312
11.9132;7.0214;4.3055
11.9312;7.0191;4.3
11.9402;7.0185;4.2939
11.9132;7.0167;4.2886
11.9491;7.0167;4.2832
11.9671;7.0161;4.2778
11.994;7.0149;4.2728
11.994;7.0126;4.2684
12.012;7.012;4.2623
12.0389;7.0079;4.2565
12.0568;7.0091;4.251
12.0658;7.0079;4.2464
12.0927;7.0061;4.2419
12.1107;7.0049;4.2365
12.1555;7.0032;4.2316
12.1555;7.0032;4.2262
12.1466;7.0037;4.2207
12.1376;7.0049;4.2155
12.1376;7.0037;4.2098
12.1645;7.0085;4.2028
12.1645;7.0067;4.1968
12.2094;7.0037;4.1913
12.2183;7.0026;4.1853
12.2812;6.9973;4.1786
12.3171;6.9967;4.1714
12.335;6.9943;4.1636
12.326;6.9937;4.1568
12.3888;6.9931;4.1496
12.4158;6.9884;4.1425
12.4337;6.9878;4.1356
12.4158;6.9902;4.1274
12.4337;6.989;4.1195
12.4876;6.9878;4.1117
12.5235;6.9884;4.1029
12.5504;6.9867;4.094
12.5504;6.9878;4.0852
12.5504;6.9896;4.0759
12.5952;6.989;4.0654
12.6132;6.9867;4.0559
12.6491;6.9843;4.0463
12.6581;6.989;4.0357
12.676;6.9861;4.0258
12.685;6.9867;4.0141
12.7209;6.9837;4.0028
12.7478;6.9837;3.9908
12.7747;6.9825;3.9793
12.7927;6.9819;3.9678
12.8106;6.9796;3.9568
12.8465;6.9784;3.9456
12.8824;6.9778;3.9341
12.9003;6.9755;3.9234
12.9003;6.9766;3.9124
12.9362;6.9743;3.9017
12.9721;6.9737;3.8913
12.9901;6.9743;3.8807
13.026;6.9737;3.8698
13.0349;6.9719;3.8587
13.0619;6.9702;3.8473
13.0977;6.9678;3.8366
13.0977;6.9696;3.8259
13.1336;6.9702;3.8161
13.1426;6.9707;3.8055
13.2144;6.9678;3.7959
13.2144;6.9684;3.7846
13.2234;6.9678;3.7749
13.2772;6.9678;3.7647
13.2862;6.9702;3.7532
13.3221;6.9672;3.743
13.3311;6.9672;3.7343
13.358;6.966;3.7246
13.3849;6.9654;3.7148
13.4118;6.9637;3.7059
13.4477;6.9637;3.6968
13.4656;6.9648;3.6869
13.5015;6.9648;3.6775
13.5105;6.9619;3.6683
13.5643;6.9613;3.6589
13.5733;6.9595;3.6496
13.6002;6.959;3.6399
13.6182;6.9578;3.6309
13.6361;6.959;3.621
13.6361;6.9578;3.6117
13.6451;6.9572;3.6023
13.6631;6.9578;3.5928
13.6631;6.959;3.5836
13.6631;6.959;3.5741
13.69;6.9578;3.5637
13.7079;6.9595;3.5534
13.7079;6.9584;3.5433
13.7259;6.9584;3.5324
13.7348;6.9578;3.5216
13.7618;6.9578;3.5107
13.7707;6.9566;3.4995
13.7797;6.956;3.4887
13.8066;6.9554;3.4771
13.8246;6.9548;3.4655
13.8335;6.956;3.4545
13.8515;6.956;3.4436
13.8963;6.9536;3.4329
13.8963;6.9548;3.4219
13.8963;6.9548;3.4107
13.9322;6.9536;3.4006
13.9502;6.9554;3.3895
13.9592;6.9554;3.3794
13.9861;6.9554;3.3688
13.9861;6.9548;3.3584
14.004;6.9578;3.3472
14.004;6.9566;3.3368
14.0399;6.9601;3.3249
14.022;6.959;3.313
14.0309;6.9607;3.3005
14.0489;6.9625;3.2883
14.0848;6.9619;3.276
14.0848;6.9613;3.2623
14.1027;6.9631;3.2491
14.1386;6.9643;3.2359
14.1655;6.9625;3.2222
14.1476;6.9637;3.2083
14.1386;6.9648;3.1937
14.1566;6.9637;3.1793
14.1655;6.9654;3.1639
14.2104;6.9643;3.148
14.2373;6.9648;3.1294
14.2552;6.9625;3.1104
14.2732;6.9607;3.0894
14.2642;6.9572;3.0679
14.2822;6.9566;3.0458
14.3001;6.9548;3.0231
14.3001;6.9542;2.9995
14.3091;6.9536;2.9763
14.327;6.9525;2.9531
14.336;6.9536;2.9291
14.3181;6.9501;2.9061
14.327;6.9483;2.8833
14.3629;6.9483;2.8608
14.3629;6.9466;2.8373
14.3898;6.9413;2.8144
14.4168;6.9336;2.7917
14.4347;6.9271;2.7689
14.4796;6.923;2.7459
14.4706;6.9195;2.7229
14.4796;6.9153;2.7002
14.4796;6.9136;2.6785
14.4885;6.9136;2.656
14.4885;6.9089;2.6334
14.5244;6.9036;2.6119
14.5603;6.9;2.5896
14.5693;6.8947;2.5667
14.5603;6.89;2.544
14.5872;6.8888;2.5215
14.6411;6.8847;2.5
14.677;6.8823;2.4772
14.659;6.8817;2.4543
14.6411;6.8829;2.4324
14.65;6.8841;2.4098
14.7128;6.8788;2.3875
14.7308;6.8729;2.3649
14.7039;6.8694;2.3418
14.7039;6.8694;2.3185
14.7128;6.8694;2.2934
14.7308;6.8694;2.2672
14.7487;6.8676;2.2389
14.7577;6.8676;2.2098
14.7667;6.8652;2.1793
14.7756;6.8646;2.1481
14.8026;6.8623;2.1169
14.8205;6.8605;2.0849
14.8385;6.8582;2.0526
14.8474;6.8588;2.0202
14.8743;6.8576;1.9878
14.8833;6.8576;1.9551
14.8923;6.8576;1.9216
14.8743;6.857;1.8888
14.8923;6.8576;1.8568
14.9192;6.8535;1.8249
14.9102;6.8564;1.7935
14.9192;6.8564;1.7614
14.9371;6.8564;1.7297
14.9641;6.8546;1.7002
14.9461;6.8499;1.6709
14.973;6.847;1.6414
14.991;6.8405;1.6132
14.982;6.8358;1.5853
14.9999;6.834;1.5522
14.991;6.8311;1.5181
14.9999;6.8311;1.4867
15.0179;6.8316;1.4605
